ISIN;nom;ticker
FR0000076655;Actia Group;ATI
FR0000076861;Acteos;EOS
FR0000076887;Ast Groupe;ASP
FR0000077158;Vet Affaires;VET
FR0000077570;Micropole;MUN
FR0000077687;Pharmagest Inter.;PHA
FR0000077844;Siic Paris8Eme Nom;BSHO
FR0000078321;Soditech Ing.;SEC
FR0000078339;CCA International;CCA
FR0000078958;Business Et Decis.;BND
FR0000079147;U10;UDIS
FR0000079634;Geci Intl;GECP
FR0000079980;Ulric De Varens;ULDV
FR0000120388;Recylex;RX
FR0000121295;Lebon;LBON
FR0000121352;Locindus;LD
FR0000124232;Ird Nord Pas de Calais;DP
FR0000124356;Salvepar;SY
FR0000124414;Groupe Gascogne;BI
FR0000124703;Cegid S.A.;CGD
FR0000130353;Dynaction;DYT
FR0000130692;Chargeurs;CRI
FR0000131732;Spir Communication;SPI
FR0000185506;Crcam Atl.Vend.Cci;CRAV
FR0004005924;Aedian;AEDI
FR0004010338;Groupe Jaj;GJAJ
FR0004016699;Smtpc;SMTPC
FR0004023208;Les Nouveaux Constructeurs;LNC
FR0004026151;Itesoft;ITE
FR0004026714;Avanquest Software;AVQ
FR0004029411;Keyrus;KEY
FR0004030708;Encres Dubuit;DBT
FR0004031292;Fonciere Sepric;SPRIC
FR0004031763;Coheris;COH
FR0004031839;Cybergun;ALCYB
FR0004034072;Xilam Animation;XIL
FR0004034320;Mr Bricolage;MRB
FR0004035061;Guy Degrenne;GUYD
FR0004036036;Solucom;LCO
FR0004037182;Thermocompact;THER
FR0004038099;Gfi Informatique;GFI
FR0004042083;Aufeminin.Com;FEM
FR0004044337;Osiatis;OSA
FR0004044600;Prismaflex Intl;PRS
FR0004048734;Montaigne Fashion Group;MFG
FR0004050300;Open (Groupe);OPN
FR0004052561;Hubwoo;HBW
FR0004053338;Rue du Commerce;RDC
FR0004056851;Valneva;VLA
FR0004061513;Index Multimedia;MUL
FR0004109197;Systran;RAN
FR0004110310;Esi Group;ESI
FR0004152502;Delta Plus Group;DLTA
FR0004152874;Avenir Finance;AVF
FR0004154060;Netgem;NTG
FR0004155000;Emme;EME
FR0004156297;Linedata Services;LIN
FR0004159473;Maisons France;MFC
FR0004165801;Hotels De Paris;HDP
FR0004170017;Le Noble Age;LNA
FR0004175842;Selectirente;SELER
FR0004177046;Metabolic Explorer;METEX
FR0004180578;Sword Group;SWP
FR0006239109;Scbsm;CBSM
FR0007317813;CS (Com. et Systemes);SX
FR0010095596;Bioalliance Pharma;BIO
FR0010099515;Eca;ECASA
FR0010127530;Capelli;CAPLI
FR0010127662;TxCell;TXCL
FR0010148510;Affiparis;FID
FR0010151589;Cafom;CAFO
FR0010160564;Orchestra-Premaman;KAZI
FR0010193052;Catana Group;CATG
FR0010193979;CBO Territoria;CBOT
FR0010209809;Societe Francaise de Casinos;SFCA
FR0010211615;Quotium Techno;QTE
FR0010214064;Groupe Pizzorno Environnement;GPE
FR0010263202;Paref;PAR
FR0010282822;Store Electronic;SESL
FR0010298620;Memscap;MEMS
FR0010298901;Zublin Immobiliere France;ZIF
FR0010331421;Innate Pharma;IPH
FR0010340406;Groupe Vial;VIA
FR0010380626;Prologue;PROL
FR0010417345;Dbv Technologies;DBV
FR0010428771;Olympique Lyonnais (Groupe);OLG
FR0010436584;DNXCorp;DNX
FR0010458729;Implanet;IMPL
FR0010461053;Crcam Langued Cci;CRLA
FR0010478248;Atari;ATA
FR0010490920;EuropaCorp;ECP
FR0010501692;Generix;GENX
FR0010588079;Frey;FREY
FR0010609206;Orege;OREGE
FR0010759530;Overlap Groupe;OVG
FR0010828137;Carrefour Property Dev.;CARPD
FR0010892950;Medtech;ROSA
FR0010929125;ID Logistics;IDL
FR0010949404;Stentys;STNT
FR0010973479;Millimages;MIL
FR0010973487;Bac Majestic NR;BSTNR
FR0011010198;RSC Group;RSC
FR0011026749;Dalet;DLT
FR0011027135;Patrimoine et Commerce;PAT
FR0011184241;Adocia;ADOC
FR0011191766;Eos Imaging;EOSI
FR0011271600;Fermentalg;FALG
FR0011277391;Fonciere Paris Nord;FPN
FR0011284991;Theolia;TEO
FR0011289040;Sqli Regr.;SQI
FR0011341205;Nanobiotix;NANO
FR0011451186;Bac Majestic;BST
FR0011466069;Ekinops;EKI
FR0011471135;Erytech Pharma;ERYP
FR0011471291;Ymagis;MAGIS
FR0011505163;Valtech;LTE
FR0011584549;Mnd;MND
FR0011790542;Genticel;GTCL
FR0011799907;Genomic Vision;GV
FR0011800218;Awox;AWOX
FR0011950641;Pixium Vision;PIX
FR0011950682;Sergeferrari Group;SEFER
FR0011980077;Ask;ASK
FR0011992700;Ateme;ATEME
IE00BJYS1G50;Mainstay Medical Int.;MSTY
IT0001210050;Giorgo Fedon;FED
LU0122624777;Orco Property Grp;ORC
SN0000033192;Fin.Ouest Africain;FOAF
SN0008626971;Bras.Ouest Afric.;BOAF
US6918294025;Oxis Intl;OXI
AN8068571086;Schlumberger;SLB
FR0000030181;Fdl;FDL
FR0000031122;Air France - KLM;AF
FR0000031577;Virbac;VIRP
FR0000031775;Vicat;VCT
FR0000033219;Altarea;ALTA
FR0000033409;Fonciere Lyonnaise;FLY
FR0000035081;Icade;ICAD
FR0000039299;Bollore;BOL
FR0000044448;Nexans;NEX
FR0000045072;Credit Agricole;ACA
FR0000051070;Maurel Et Prom;MAU
FR0000051732;Atos;ATO
FR0000051807;Teleperformance;RCF
FR0000052292;Hermes Intl;RMS
FR0000052516;Vilmorin Cie;RIN
FR0000053225;Metropole Tv;MMT
FR0000053266;Sartorius Stedim Biotech;DIM
FR0000054900;Tf1;TFI
FR0000060501;Cfao;CFAO
FR0000060618;Rallye;RAL
FR0000062234;Financiere Odet;ODET
FR0000064578;Fonciere des Regions;FDR
FR0000073272;Safran;SAF
FR0000073298;Ipsos;IPS
FR0000077919;Jc Decaux Sa.;DEC
FR0000079600;Gameloft;GFT
FR0000079659;Cambodge Nom.;CBDG
FR0000120073;Air Liquide;AI
FR0000120164;CGG;CGG
FR0000120172;Carrefour;CA
FR0000120222;Cnp Assurances;CNP
FR0000120271;Total;FP
FR0000120321;L'oreal;OR
FR0000120354;Vallourec;VK
FR0000120404;Accor;AC
FR0000120495;Somfy Intl;SO
FR0000120503;Bouygues;EN
FR0000120537;Lafarge;LG
FR0000120560;Neopost;NEO
FR0000120578;Sanofi;SAN
FR0000120628;Axa;CS
FR0000120644;Danone;BN
FR0000120685;Natixis;KN
FR0000120693;Pernod Ricard;RI
FR0000120859;Imerys;NK
FR0000120966;Bic;BB
FR0000120982;Ciments Francais;CMA
FR0000121014;Lvmh;MC
FR0000121121;Eurazeo;RF
FR0000121147;Faurecia;EO
FR0000121204;Wendel Invest.;MF
FR0000121220;Sodexo;SW
FR0000121253;Rubis;RUI
FR0000121261;Michelin;ML
FR0000121329;Thales;HO
FR0000121485;Kering;KER
FR0000121501;Peugeot;UG
FR0000121634;Colas;RE
FR0000121667;Essilor Intl;EI
FR0000121709;Seb;SK
FR0000121725;Dassault Aviation;AM
FR0000121857;Fromageries Bel;FBEL
FR0000121881;Havas;HAV
FR0000121964;Klepierre;LI
FR0000121972;Schneider Electric;SU
FR0000124141;Veolia Environ.;VIE
FR0000124711;Unibail-Rodamco;UL
FR0000125007;Saint Gobain;SGO
FR0000125338;Cap Gemini;CAP
FR0000125346;Ingenico;ING
FR0000125486;Vinci;DG
FR0000125585;Casino Guichard;CO
FR0000125684;Zodiac Aerospace;ZC
FR0000127771;Vivendi;VIV
FR0000130007;Alcatel-Lucent;ALU
FR0000130213;Lagardere;MMB
FR0000130338;Valeo;FR
FR0000130395;Remy Cointreau;RCO
FR0000130403;Christian Dior;CDI
FR0000130452;Eiffage;FGR
FR0000130577;Publicis Groupe;PUB
FR0000130650;Dassault Systemes;DSY
FR0000130809;Societe Generale;GLE
FR0000131104;Bnp Paribas;BNP
FR0000131708;Technip;TEC
FR0000131757;Eramet;ERA
FR0000131906;Renault;RNO
FR0000133308;Orange;ORA
FR0000184798;Orpea;ORP
FR0004035913;Iliad;ILD
FR0004156297;Linedata Services;LIN
FR0004188670;Tarkett;TKTT
FR0004254035;Euler Hermes Group;ELE
FR0004548873;Bourbon;GBB
FR0005025004;Cic Cat.A;CC
FR0006174348;Bureau Veritas;BVI
FR0006807004;Aprr;ARR
FR0010040865;Gecina Nom.;GFC
FR0010096479;Biomerieux;BIM
FR0010208488;GDF Suez;GSZ
FR0010220475;Alstom;ALO
FR0010221234;Eutelsat Com.;ETL
FR0010241638;Mercialys;MERY
FR0010242511;EDF;EDF
FR0010259150;Ipsen;IPN
FR0010307819;Legrand SA;LR
FR0010313833;Arkema;AKE
FR0010340141;Adp;ADP
FR0010411983;Scor;SCR
FR0010451203;Rexel;RXL
FR0010533075;Groupe Eurotunnel;GET
FR0010613471;Suez Environnement;SEV
FR0010667147;Coface;COFA
FR0010908533;Edenred;EDEN
FR0011027143;Areva;AREVA
FR0011381052;Orange NV4;ORA14
FR0011476928;Groupe Fnac;FNAC
FR0011594233;Numericable;NUM
FR0011726835;GTT Promesses;GTT
FR0011950732;Elior;ELIOR
FR0011981968;Worldline;WLN
GA0000121459;Total Gabon;EC
LU0323134006;Arcelor Mittal;MT
NL0000226223;Stmicroelectronics;STM
NL0000235190;Airbus Group;AIR
NL0000400653;Gemalto;GTO
NL0006294274;Euronext;ENX
AT0000497268;Raiffeisen-EmergingMkts-Aktien VT;
AT0000636733;Raiffeisen-EmergingMkts-Rent A;
AT0000636758;Raiffeisen-EmergingMkts-Rent VT;
AT0000637400;Raiffeisen-Dynamic-Bonds A;
AT0000637442;Raiffeisen-Dynamic-Bonds VA;
AT0000638986;Raiffeisen-Europa-SmallCap R A;
AT0000639000;Raiffeisen-Europa-SmallCap R VT;
AT0000674981;Convertinvest Europ Conv & Bd Fd R A;
AT0000689971;Raiffeisen-EuroPlus-Rent VA;
AT0000712518;Raiffeisen-Euro-Corporates A;
AT0000712526;Raiffeisen-Euro-Corporates T StO (C);
AT0000712534;Raiffeisen-Euro-Corporates VA;
AT0000740642;Raiffeisen-EuroVision-Rent A;
AT0000740659;Raiffeisen-Osteuropa-Rent T StO (C);
AT0000740667;Raiffeis.Eurovis.;
AT0000745856;Raiffeisen-Eurasien-Aktien A;
AT0000745864;Raiffeisen Eurasien Aktien T StO (C);
AT0000745872;Raiffeisen-Eurasien-Aktien VA;
AT0000764154;Raiffeisen Pazifik Aktien A (D);
AT0000764162;Raiffeisen-Pazifik-Aktien T StO (C);
AT0000764170;Raiffeisen Pazifik Aktien V (C);
AT0000764741;Raiffeisen US Aktien A StO (D);
AT0000764766;Raiffeisen US Aktien V StO (C);
AT0000765599;Raiffeisen-Europa-High Yld VA;
AT0000785225;Raiffeisen Europa Aktien V StO (C);
AT0000785241;Raiffeis.Osteuropa;
AT0000785266;Raiffeisen Glb Aktien V (C);
AT0000785308;Raiffeis.Euro Rent;
AT0000785340;Raiffeisen Global;
AT0000796404;Raiffeisen-EmergingMkts-Aktien A;
AT0000796529;Raiffesen Europ.;
AT0000796537;Raiffeisen-Europa-HighYield T StO (C);
AT0000805205;Raiffeisen-Global-Aktien T StO (C);
AT0000805221;Raiffeisen-EuroPlus-Rent T StO (C);
AT0000805387;Raiffeisen-Europa-Aktien T StO (C);
AT0000805445;Raiffeisen-Euro-Rent T StO (C);
AT0000805460;Raiffeisen-Osteuropa-Aktien R T;
AT0000859509;Raiffeisen-EuroPlus-Rent A;
AT0000859525;Raiffeisen Glb Aktien A (D);
AT0000859582;Raiffeisen-Global-Rent A;
AT0000936513;Raiffeisen-Osteuropa-Aktien A;
AT0000986377;Raiffeisen-Europa-Aktien A StO (D);
AT0000996681;Raiffeis.Euro Rent;
AT0000A07FQ5;Raiffeisen-Russland-Aktien A;
AT0000A07FS1;Raiffeisen-Russland-Aktien VT;
AT0000A07YM5;Raiffeisen 336-GTAA Overlay I A;
AT0000A07YP8;Raiffeisen 336-GTAA Overlay I VT;
AT0000A090G0;Raiffeisen 337-Strat Alloc Master I I T;
AT0000A090H8;Raiffeisen-GlobalAll-StrategiesPlus S T;
AT0000A09ZJ4;Raiffeisen-Infrastruktur-Aktien A;
AT0000A09ZL0;Raiffeisen-Infrastruktur-Aktien VT;
AT0000A0CU07;Raiffeisen 336-GTAA Overlay R V;
AT0000A0DRG5;Raiffeisen 336-GTAA Overlay R A;
AT0000A0EY43;Raiffeisen-Europa-HighYield I VT;
AT0000A0EY50;Raiffeisen-Osteuropa-Aktien I VT;
AT0000A0EYA2;Raiffeisen-Osteuropa-Rent I VT;
AT0000A0EYC8;Raiffeisen-Eurasien-Aktien I VT;
AT0000A0EYE4;Raiffeisen-Euro-Rent I VT;
AT0000A0FT15;Raiffeisen-EmergingMkts-Aktien I VT;
AT0000A0KRS5;Raiffeisen-Global-Fundamental-Rent I A;
AT0000A0KRU1;Raiffeisen Global Fundamental Rent I VT;
AT0000A0LHU0;Raiffeisen 337-Strat Alloc Master I R VT;
AT0000A0LNJ1;Raiffeisen-EuroPlus-Rent I VT;
AT0000A0LQ69;Raiffeisen-Infrastruktur-Aktien I VT;
AT0000A0LSR3;Raiffeisen-Russland-Aktien I VT;
AT0000A0LVR7;Convertinvest Europ Conv & Bd Fd R VT;
AT0000A0LY69;Raiffeisen-Global-Fundamental-Rent (S) A;
AT0000A0MQL8;Copernic Global Fund VT;
AT0000A0MRE1;Raiffeisen-Global-Rent I VT;
AT0000A0P7X4;Raiffeisen-Global-Fundamental-Rent R VT;
AT0000A0QQ15;Raiffeisenfonds-Konservativ I A;
AT0000A0QQ31;Raiffeisenfonds-Konservativ I VT;
AT0000A0QQ49;Raiffeisenfonds-Konservativ R A;
AT0000A0QQ56;Raiffeisenfonds-Konservativ R T;
AT0000A0QQ64;Raiffeisenfonds-Konservativ R VT;
AT0000A0QQ72;Raiffeisenfonds-Konservativ R FS T;
AT0000A0QQ80;Raiffeisenfonds-Konservativ S A;
AT0000A0QRP8;Raiffeisen 337-Strat Alloc Master I R A;
AT0000A0QRR4;Raiffeisen 337-Strat Alloc Master I I VT;
AT0000A0QZP1;Raiffeisen-Dynamic-Bonds S VT;
AT0000A0SDZ3;Raiffeisen-GlobalAll-StrategiesPlus I VT;
AT0000A0SE25;Raiffeisen-GlobalAll-StrategiesPlus R VT;
AT0000A0ZKV2;Raiffeisen-EmergingMkts-Aktien R USD VT;
AT0000A10BG9;Raiffeisen-Russland-Aktien R USD VT;
AT0000A10BH7;Raiffeisen-Osteuropa-Aktien R USD VT;
AT0000A10BK1;Raiffeisen-Eurasien-Aktien R USD VT;
BE0057450265;Pam Eq.Euro.Div.D;
BE0057451271;Pam Equ.Eur.Div.C;
BE0057592710;KBC Equity Quant Global 1 Inc;
BE0057593726;KBC Equity Quant Global 1 Acc;
BE0058174716;Petercam Equities North America Div A;
BE0058175721;Petercam Equities North America Div B;
BE0058178758;Pam Equities Eur.D;
BE0058179764;Pam Equities Eur.C;
BE0058181786;Pam Eq.Euroland D;
BE0058182792;Pam Eq.Euroland C;
BE0058183808;Pam Eq.Eur.Sm.Cps;
BE0058185829;Pam Eq.Eur.Sm.Cps;
BE0058186835;PAM Real Estate Europe D;
BE0058187841;Pam Real Est.Eur C;
BE0058190878;Petercam Bonds Eur Short Term 1 Year A;
BE0058191884;Petercam Bonds Eur Short Term 1 Year B;
BE0058651630;Petercam Equities World 3F A;
BE0058652646;Pam Eq.World Cap.;
BE0126161612;Kbc Equity Fd Europe C;
BE0126162628;Kbc Equity Fd America C;
BE0126163634;Kbc Equity Fd Japan C;
BE0126164640;Kbc Equity Fd New Markets C;
BE0129009966;KBC Equity Belgium Acc;
BE0129141348;KBC Equity Belgium Inc;
BE0146025409;KBC Equity New Asia Acc;
BE0152246535;KBC Equity Latin America Inc;
BE0152247541;Kbc Equity Fd Europe D;
BE0152249562;Kbc Equity Fd America D;
BE0152250578;Kbc Equity Fd Japan D;
BE0152251584;Kbc Equity Fd New Markets D;
BE0156153802;KBC Equity Eastern Europe Acc;
BE0156154818;KBC Equity Eastern Europe Inc;
BE0163900674;Dexia Eq.Pharma C.;
BE0163901680;Dexia Eq.Pharma D.;
BE0164243223;KBC Equity Flanders Acc;
BE0165159659;Dexia Eq.Nordic C.;
BE0165160665;Dexia Eq B Nordic D;
BE0165161671;Dexia Mediteran.C;
BE0165162687;Dexia Eq B Mediterranean D;
BE0166584350;KBC Equity Pharma Acc;
BE0166585365;KBC Equity Pharma Inc;
BE0166984477;KBC Equity Finance Inc;
BE0166985482;KBC Equity Finance Acc;
BE0167243154;KBC Equity Millennium Acc;
BE0167244160;KBC Equity Millennium Inc;
BE0167421966;KBC Equity Telecom Acc;
BE0167682666;KBC Equity Growth by Innovation Acc;
BE0167838284;Dex.Allo.Bel.Bds C;
BE0168098946;KBC Equity Buyback America Inc;
BE0168099951;KBC Equity Buyback America Acc;
BE0168205079;KBC Equity Luxury and Tourism Acc;
BE0168207091;KBC Equity Luxury and Tourism Inc;
BE0168341460;KBC Equity US Small Caps Inc;
BE0168342476;KBC Equity US Small Caps Acc;
BE0169740876;KBC Equity Utilities Inc;
BE0169742898;KBC Equity Utilities Acc;
BE0170209713;Dexia Eq B Europe Cons Goods C;
BE0170210729;Dexia Eq B Europe Cons Goods D;
BE0170241062;KBC Equity Food & Personal Products Acc;
BE0170242078;KBC Equity Food & Personal Products Inc;
BE0170812920;KBC Equity Medical Technologies Inc;
BE0170813936;KBC Equity Medical Technologies Acc;
BE0170814942;KBC Equity Fallen Angels Inc;
BE0170815956;KBC Equity Fallen Angels Acc;
BE0170908918;Dexia Eur.Energy C;
BE0170909924;Dexia Eur.Energy D;
BE0171290852;KBC Equity Commodities & Materials Inc;
BE0171291868;KBC Equity Commodities & Materials Acc;
BE0171889059;KBC Equity Consumer Durables Inc;
BE0171890065;KBC Equity Consumer Durables Acc;
BE0172710502;KBC Equity Euro Cyclicals Inc;
BE0172711518;KBC Equity Euro Cyclicals Acc;
BE0172846892;Dexia Eq.Eur.Tel.C;
BE0172847908;Dexia Eq B Europe Tel & Tech D;
BE0173086381;KBC Equity Euro Telecom & Technology Acc;
BE0173540072;Dexia Sust.Eur.C;
BE0173901779;Dexia North Americ;
BE0174092743;KBC Equity Euro Finance Inc;
BE0174093758;KBC Equity Euro Finance Acc;
BE0174191768;Dexia Sust.Pacific;
BE0174406976;KBC Equity Buyback Europe Inc;
BE0174407016;KBC Equity Buyback Europe Acc;
BE0174806126;KBC Equity Global Leaders Inc;
BE0174807132;KBC Equity Global Leaders Acc;
BE0174811175;Dexia Eq B European Finance C;
BE0174812181;Dexia Eq B European Finance D;
BE0174813197;Dexia Eq B European Industr.D;
BE0174814203;Dexia Eq.Eur.Ind.C;
BE0174961707;KBC Equity Oil Inc;
BE0174962713;KBC Equity Oil Acc;
BE0175279976;KBC Eco Alternative Energy Inc;
BE0175280016;KBC Eco Alternative Energy Acc;
BE0175478057;KBC Eco Water Inc;
BE0175479063;KBC Eco Water Acc;
BE0175717504;KBC Eco Sustainable Euroland Inc;
BE0175718510;KBC Eco Sustainable Euroland Acc;
BE0175978205;KBC Equity Eurozone Inc;
BE0175979211;KBC Equity Eurozone Acc;
BE0176432863;KBC Equity Central Europe Inc;
BE0176434885;KBC Equity Central Europe Acc;
BE0176713767;KBC Equity High Div North America Inc;
BE0176715788;KBC Equity High Div North America Acc;
BE0176734979;Dexia Euro.Multi.D;
BE0176735018;Dexia Eq.B World C;
BE0177732287;KBC Equity Pharma Growth Inc;
BE0177733293;KBC Equity Pharma Growth Acc;
BE0935123431;Petercam Bonds Eur Investment Grade A;
BE0935124447;Petercam Bonds Eur Investment Grade B;
BE0935126467;Petercam Bonds Eur Investment Grade F;
BE0940001713;PAM Equities Europ. Ethic. D;
BE0940002729;PAM Equities Europ. Ethic. C;
BE0940607956;Dexia Eqs B Europe Prop Sec C Inc;
BE0940608962;Dexia Eqs B Europe Prop Sec C Acc;
BE0940703946;KBC Equity High Dividend Inc;
BE0940704951;KBC Equity High Dividend Acc;
BE0942851115;Dexia Eq B Belgium C;
BE0943335100;Dexia Sustainable Euro Bond D;
BE0943336116;Dexia Sustainable Euro Bond C;
BE0943697814;Osiris Eq US Behavior. Value;
BE0943876665;PAM Bonds EUR D;
BE0943877671;PAM Bonds EUR C;
BE0943878687;Petercam Equities Belgium A;
BE0943879693;Petercam Equities Belgium B;
BE0944211136;Dexia Allocation Belgian Bonds C Inc;
BE0944433417;Atlas Real Estate EMU;
BE0945027531;PAM Equities Europ. Convg. D;
BE0945028547;PAM Equities Europ. Convg. C;
BE0945054808;Dexia Sust Pacific C Inc;
BE0945309442;Dexia Sust Euro Bond N (C);
BE0945310457;Dexia Sust Europe C Inc;
BE0945311463;Dexia Sust Europe N;
BE0945318534;Dexia Sust North America C Inc;
BE0945319540;Dexia Sust North America N;
BE0945477181;Dexia Sust World Bonds C Inc;
BE0945478197;Dexia Sust. World Bonds C;
BE0945489301;Dexia Sust Euro Short Term Bds C Inc;
BE0945490317;Dexia Sust. Euro ST Bonds C;
BE0945491323;Dexia Sust Euro S/T Bds N (C);
BE0945492339;Dexia Sust Euro Corp Bds C Inc;
BE0945493345;Dexia Sust. Euro Corp Bonds C;
BE0945494350;Dexia Sustainable Euro Corp Bonds N;
BE0945515568;Dexia Eqs B Emerging Europe C Inc;
BE0945516574;Dexia Eq B Emerging Europe C;
BE0945523646;Dexia Eqs B Europe C Inc;
BE0945524651;Dexia Eq B Europe C;
BE0945529700;Dexia Eqs B China C Inc;
BE0945530716;Dexia Eq B Red Chips C;
BE0945679265;Atlas Real Estate EMU A H;
BE0945956127;KBC Equity Pacific Inc;
BE0945957133;KBC Equity Pacific Acc;
BE0946057164;KBC Equity Turkey Inc;
BE0946058170;KBC Equity Turkey Acc;
BE0946136950;KBC Equity BRIC Inc;
BE0946137966;KBC Equity BRIC Acc;
BE0946563377;Petercam Equities Energy & Resources A;
BE0946564383;Petercam Equities Energy & Resources B;
BE0946843266;KBC Eco Climate Change Inc;
BE0946844272;KBC Eco Climate Change Acc;
BE0946892750;Dexia Sust World C Inc;
BE0946893766;Dexia Sust. World C;
BE0946894772;Dexia Sust World N EUR Acc;
BE0947325230;KBC Equity High Dividend Eurozone Inc;
BE0947326246;KBC Equity High Dividend Eurozone Acc;
BE0947434354;Dexia Allocation Belgian Bonds I;
BE0947466679;KBC Equity High Dividend New Markets Inc;
BE0947467685;KBC Equity High Dividend New Markets Acc;
BE0947579836;Degroof Eqs US Behavioral Value I;
BE0947580842;Degroof Eqs US Behavior Value A;
BE0947600079;KBC Equity CSOB BRIC;
BE0947763737;Petercam Equities Agrivalue A;
BE0947764743;Petercam Equities Agrivalue B;
BE0948468021;Dexia Eqs B BRIC C Inc;
BE0948469037;Dexia Eqs B BRIC C Acc;
BE0948482162;Petercam Equities Belgium F;
BE0948483178;Petercam Equities Belgium E;
BE0948484184;Petercam Equities Euroland F;
BE0948486205;Petercam Equities Europe Dividend F;
BE0948490249;Petercam Equities Europe F;
BE0948492260;Petercam Equities Europe Sustainable F;
BE0948493276;Petercam Equities Europe Sustainable E;
BE0948494282;Petercam Equities Eurp Small & Midcaps F;
BE0948498325;Petercam Equities North America Div F;
BE0948499331;Petercam Equities North America Div E;
BE0948500344;Petercam Equities World 3F F;
BE0948501359;Petercam Equities World 3F E;
BE0948502365;Petercam Equities Energy & Resources F;
BE0948504387;Petercam Equities Agrivalue F;
BE0948505392;Petercam Equities Agrivalue E;
BE0948506408;Petercam Securities Real Estate Europe F;
BE0948507414;Petercam Securities Real Estate Europe E;
BE0948508420;Petercam Bonds Eur F;
BE0948509436;Petercam Bonds Eur E;
BE0948510442;Petercam Bonds Eur Short Term 1 Year F;
BE0948574117;KBC Equity Satellites;
BE0948651881;Petercam Bonds Eur L;
BE0948652897;Petercam Bonds Eur K;
BE0948754941;Dexia Sust Euro Short Term Bds I;
BE0948755955;Dexia Sust Euro Corp Bds I Acc;
BE0948756961;Dexia Sust Pacific I Acc;
BE0948777207;Degroof Eqs EMU Behavioral Value;
BE0948778213;Degroof Eqs EMU Behavioral Value A H;
BE0948876223;Dexia Eqs B Belgium C EUR Inc;
BE0948877239;Dexia Eqs B Europe S&M Caps C EUR Inc;
BE0948878245;Dexia Eqs B Europe S&M Caps C EUR Acc;
BE6213773508;KBC Equity Technology Acc;
BE6213774514;KBC Equity Technology Inc;
BE6213775529;KBC Equity World Acc;
BE6213776535;KBC Equity World Inc;
BE6217705050;Petercam Equities Metals & Mining A Inc;
BE6217710100;Petercam Equities Metals & Mining B Acc;
BE6217726262;Petercam Equities Metals & Mining E Inc;
BE6217732328;Petercam Equities Metals & Mining F Acc;
BE6226279436;Dexia Sust Euro Bonds I Inc;
BE6226285490;Dexia Sust Europe I Inc;
BE6228798409;Petercam Equities World Dividend A;
BE6228799415;Petercam Equities World Dividend E;
BE6228800429;Petercam Equities World Dividend K;
BE6228801435;Petercam Equities World Dividend B;
BE6228802441;Petercam Equities World Dividend F;
BE6228803456;Petercam Equities World Dividend L;
BE6236477566;Petercam Equities North America Div K;
BE6236478572;Petercam Equities North America Div L;
CH0012453558;Gutzwiller ONE;
DE0005152441;DWS Global Growth;
DE0005561641;A2A Wachstum;
DE0005561658;A2A Chance;
DE0005561666;A2A Defensiv;
DE0008474032;Dws Inrenta;
DE0008474040;Dws Inter Renta;
DE0008474131;Dws Energiefonds;
DE0008474149;DWS Technology Typ O;
DE0008474156;Dws Provesta;
DE0008474263;Dws Convertibles;
DE0008474289;Dws Deutsche Aktien Typ O;
DE0008476565;Dvg Fds Select Inv;
DE0008490814;Dws Us Aktien Typ O;
DE0008490954;DWS Japan Opportunities;
DE0008490962;DWS Deutschland;
DE0009763326;Veri Select Thes.;
DE0009769703;Dws Int Renten Typ O;
DE0009769869;Dws Aktien Strat.;
DE0009773010;Dws Emerging Markets;
DE0009781740;Acatis Aktien Global Fonds UI A;
DE0009848119;DWS Top Dividende;
DE000A0HF4S5;Acatis Aktien Global Fonds UI B;
DE000A0J3UF6;Earth Exploration Fund UI EUR R;
DE000A0Q2SD8;Earth Gold Fund UI EUR R;
DE000A0X7541;Acatis - Gan? Value Event Fonds UI A;
DE000A0X7582;Acatis IfK Value Renten UI;
DE000A0YBNM4;Acatis Aktien Global Fonds UI C;
DE000A1C2XE1;Earth Exploration Fund UI EUR I;
DE000A1C5D13;Acatis - Gan? Value Event Fonds UI B;
DE000A1CUGZ4;Earth Gold Fund UI EUR I;
DE000DWS1U74;DWS Convertibles FC;
DE000DWS1VB9;DWS Top Dividende FD;
DK0016259930;J.I. International Equity Fd;
DK0016260193;J.I. Emerging Markets Eq Fd;
DK0016261084;J.I. European Equity Fund;
DK0016261167;J.I. US Equity Fund;
DK0016261324;J.I. Eastern European Eq Fd;
DK0016261670;J.I. Income Strategy Fund;
DK0016261910;J.I. Emerg Mkts Bd Fd (Euro);
DK0016262058;J.I. Stable Strategy Fund;
DK0016262132;J.I. Balanced Strategy Fund;
DK0016262215;J.I. Growth Strategy Fund;
DK0016262488;J.I. Aggressive Strategy Fund;
DK0016262728;J.I. High Yield Corp Bond Fd;
DK0016262801;Jyske Invest Chinese Equities;
DK0016270820;Jyske Invest Indian Equities;
DK0016272446;Jyske Invest Emerging Markets Bond;
DK0060004794;Jyske Invest Dynamic Strategy;
DK0060129815;Jyske Invest Balanced Strategy NOK;
DK0060137164;Jyske Invest Favourite Bonds EUR;
DK0060194207;Jyske Invest High Grade Corporate Bonds;
DK0060512358;Jyske Invest Equities Low Volatility;
EE3600102901;Avaron Emerging Europe C;
EE3600108866;Avaron Emerging Europe D;
